crop,region,month,year,yield,price
Jowar,UP,11,2022,4.8937065054759055,2337.2817089232813
Rice,WB,7,2017,4.397448495643076,1836.699872944923
Cotton,WB,5,2019,4.490481081819237,2187.602865994599
Bajra,UP,10,2017,2.9254898699065963,1457.6635649531195
Maize,Haryana,4,2016,1.8209103499657253,1364.2649309227552
Bajra,Punjab,10,2019,4.881099928698964,2129.2403700018654
Sugarcane,TN,10,2022,3.9353649628658682,1960.8132927847969
Barley,Gujarat,3,2023,2.0990739685777022,1891.862940737146
Soybean,UP,6,2019,4.908412680509515,1983.81618234692
Groundnut,TN,2,2017,4.005251290063855,1845.5981610261535
Sugarcane,MP,4,2017,1.816289145080916,1293.2284337452695
Cotton,Gujarat,12,2022,2.097847122259832,1670.1032071797918
Sugarcane,Maharashtra,8,2017,4.528936360931655,1746.9572949853555
Cotton,WB,2,2023,4.8384137125094195,2385.3061141934722
Groundnut,Gujarat,9,2024,2.77689558856813,1775.5811426105029
Wheat,Maharashtra,2,2015,2.9464166067536657,1761.2293796621248
Soybean,Punjab,8,2015,2.8840909163599955,1420.909128543479
Jowar,Maharashtra,8,2019,4.423746683467015,1907.0674926119111
Jowar,Maharashtra,7,2018,3.086396477315835,1545.0345885241784
Rice,Bihar,10,2017,2.813400261963084,1480.508188675883
Bajra,UP,6,2015,3.676540195325193,1708.2561577797646
Wheat,Gujarat,1,2021,3.2168653611409663,1741.1647039983031
Jowar,UP,2,2015,3.366982057546541,1766.8147336789457
Sugarcane,Gujarat,7,2020,2.924546081520303,1773.0623662299752
Bajra,WB,11,2024,3.1117996737070848,1948.5215291162833
Wheat,AP,4,2016,1.6259136638443215,1474.4763602018277
Barley,UP,9,2018,4.740238125026385,1827.395475766072
Barley,UP,3,2022,1.6070046551600585,1512.8363583360547
Bajra,WB,4,2017,4.204843402491459,1973.7366290283524
Cotton,Gujarat,3,2023,2.5439405629233693,1747.6874858755082
Cotton,WB,7,2019,1.892890005643266,1305.4023546984968
Sugarcane,TN,2,2020,3.6339297105964135,1863.267225822016
Wheat,Maharashtra,10,2016,3.9743307165776796,1650.101791204186
Wheat,WB,12,2015,3.7057057279739523,1605.0033845308635
Bajra,Gujarat,12,2019,3.516293132438349,1699.471225150512
Maize,Punjab,2,2015,3.3766529059080703,1865.561204358533
Barley,WB,2,2018,3.3937055250086496,1922.293891778501
Wheat,Haryana,12,2022,4.528973833901231,2169.9877676629812
Bajra,WB,4,2016,1.815537783229449,1484.2255865542782
Groundnut,UP,8,2020,2.050790617546322,1459.6009476027607
Rice,TN,8,2024,4.344278443323919,2307.6861656702154
Groundnut,Bihar,8,2019,2.5606397681207147,1776.6483069185767
Soybean,WB,8,2015,4.200460462142084,1718.732820020799
Sugarcane,AP,7,2022,2.7344358073973405,1552.4500825566445
Wheat,Haryana,6,2019,4.738935408947129,2070.3727254606993
Soybean,Punjab,12,2023,2.4846678488442016,1803.1169405003313
Jowar,WB,7,2016,2.994137300148422,1523.6847040968055
Soybean,Maharashtra,5,2020,2.0559451745797572,1723.3104426699883
Bajra,Maharashtra,8,2021,3.8333958597630833,1822.306220008234
Wheat,Haryana,2,2015,2.9100838647724863,1553.0111577084842
Rice,UP,5,2024,4.794214636162172,2370.0414109591925
Bajra,MP,7,2018,1.55511801813847,1264.6811054175375
Bajra,UP,9,2016,2.8567798300238954,1488.205953029354
Sugarcane,Haryana,10,2021,1.5827036528814,1324.8849395849627
Sugarcane,UP,1,2017,2.6516453443619197,1623.5684025362116
Barley,Maharashtra,11,2023,2.8308583406966257,1914.95023608681
Barley,TN,9,2022,2.4034773855504366,1711.5790663482571
Cotton,MP,3,2024,2.394358899975388,1924.760049106218
Maize,Maharashtra,1,2021,2.410208327849636,1850.5575028544715
Wheat,Punjab,7,2022,2.431897903950671,1541.283321242904
Wheat,Maharashtra,3,2015,2.488001573759238,1524.8178357874797
Soybean,UP,8,2024,4.479542774421104,2451.0488448326814
Wheat,TN,11,2020,1.6366891869842464,1571.238583038231
Wheat,MP,2,2021,4.961184292657295,2339.4890025710984
Maize,WB,4,2021,2.485331081275899,1872.4562071054736
Jowar,MP,12,2023,1.5978115446742072,1639.824942996072
Barley,Maharashtra,2,2021,2.1130570955471177,1711.1202790291447
Barley,WB,11,2021,4.7965319546946175,2176.3802589674456
Rice,Haryana,4,2020,4.991332171099633,2285.3950720578214
Wheat,Gujarat,12,2017,2.363635737948993,1600.656350557977
Maize,Maharashtra,1,2020,2.289072439422453,1655.3399414046905
Barley,AP,10,2023,4.426315914785251,2111.3278469246998
Maize,Maharashtra,5,2024,4.69974170143767,2473.719762825414
Groundnut,Haryana,3,2017,3.776264016767413,1793.2403129261727
Jowar,MP,9,2017,4.775371102793487,1864.5420692665994
Wheat,Punjab,4,2021,4.825043676055451,2356.867424659936
Rice,WB,6,2021,4.158908892972901,1946.0202731551537
Soybean,AP,9,2019,2.7204791702593134,1549.422973178038
Barley,Gujarat,2,2022,2.023108853739399,1549.3694339500078
Groundnut,Haryana,7,2022,3.3118540976789075,1814.6573402668205
Maize,Gujarat,3,2016,2.5136353261947644,1473.5634910853685
Sugarcane,Bihar,1,2020,1.9147564100425538,1527.8149523588713
Bajra,AP,9,2019,2.8789875783223975,1733.8633805902007
Wheat,AP,9,2018,3.179180103888932,1388.5401318704885
Wheat,Bihar,12,2021,3.8169515317225877,2050.5280647021073
Groundnut,AP,11,2018,2.273987807583347,1412.493991589489
Maize,Maharashtra,4,2019,4.5397278988237995,2132.8585957131977
Cotton,Bihar,9,2022,2.1490462447675247,1498.800212597988
Wheat,MP,7,2019,4.990304166113924,2141.095887243246
Cotton,Bihar,4,2023,3.449077031846838,2029.6215640716887
Sugarcane,MP,12,2024,2.0139482671011537,1619.6890336807094
Groundnut,Punjab,2,2016,4.42037779978651,1910.5149970011805
Maize,UP,5,2016,2.3880591103652336,1453.620675833532
Maize,AP,8,2023,2.1590955789066957,1571.5670122211566
Jowar,WB,10,2016,1.9717746989242009,1257.0734978556195
Bajra,WB,10,2017,3.428131752590136,1506.6031682772589
Barley,UP,6,2020,4.577642699574357,2022.3271554794326
Barley,TN,12,2018,4.639885367262427,2052.2756796070635
Soybean,Maharashtra,12,2022,4.249665045159562,2172.022945573317
Rice,AP,11,2022,3.5350654051216766,1910.5603457132834
Groundnut,AP,5,2016,3.3545929168457125,1654.098072710162
Sugarcane,UP,4,2016,2.8082011012582617,1741.7108996729808
Maize,MP,11,2017,1.6542323953278188,1407.1333479818416
Bajra,Maharashtra,6,2016,4.428061002358737,1836.3753295503057
Cotton,Haryana,11,2019,4.998152845177732,1810.1454253197899
Groundnut,WB,3,2015,4.722964507916718,2022.9682438020775
Soybean,Haryana,2,2021,4.765634934612258,2219.7809982742106
Groundnut,Bihar,1,2022,2.666280617269522,1788.5752939503222
Soybean,MP,9,2018,1.8475704358796616,1281.5384840034326
Maize,TN,1,2021,4.550541144501864,2300.6020654614344
Rice,Haryana,11,2023,4.173334562794301,2132.586755212993
Soybean,WB,4,2021,2.866309212158068,1886.8285170397678
Maize,WB,6,2016,4.417521450787606,1794.415808443881
Maize,WB,9,2016,1.9855748631866943,1375.811272930434
Rice,Punjab,4,2024,3.7787946646898813,2178.5368852848687
Barley,AP,7,2024,4.8368435998420996,2444.5337287268503
Groundnut,Haryana,7,2024,4.686464160499786,2249.4714979184473
Wheat,Bihar,6,2020,4.162974122072029,2107.008510795438
Wheat,Haryana,9,2022,2.433039753820476,1550.3983309639414
Cotton,Bihar,11,2024,1.8589729207663526,1645.8787968201793
Cotton,WB,10,2024,2.6365763943492695,1995.8112799455384
Wheat,Maharashtra,7,2017,3.6607370357384963,1841.1309884704963
Sugarcane,Bihar,3,2015,2.607770671645892,1666.2709009745522
Wheat,MP,6,2015,2.9459002540691173,1507.8128744532107
Cotton,AP,7,2016,2.9126219675085814,1595.9314574484533
Bajra,AP,12,2024,2.6753935441082612,2085.1214680191492
Cotton,Punjab,7,2020,4.732080518120851,2192.922210085373
Sugarcane,Gujarat,6,2016,2.6198340042024997,1468.9437065067268
Groundnut,Haryana,3,2020,4.97734547025774,2400.8573500566526
Wheat,UP,6,2015,2.2326694734453776,1307.0734668817631
Rice,Punjab,2,2023,4.554187542612256,2159.274273018525
Bajra,UP,10,2021,4.063179984152146,1869.407079990174
Maize,Gujarat,1,2015,3.8408177464948765,1702.1868939592914
Sugarcane,AP,8,2023,3.0587188228075153,1873.324905108649
Cotton,MP,3,2023,4.358054922374554,2314.568059581179
Rice,WB,8,2024,3.2227661541291566,1819.4277903144443
Soybean,WB,3,2020,1.974391133402111,1527.8126760655496
Barley,Bihar,2,2016,2.4817404885519676,1552.3590907379098
Wheat,Punjab,12,2016,2.138502952881363,1176.4159341706631
Barley,Gujarat,8,2022,3.493646930652164,1962.5051941905447
Sugarcane,MP,3,2023,3.793919218408608,2150.7581505520207
Soybean,WB,8,2018,2.6757713204809566,1365.9759022856106
Soybean,Bihar,2,2016,1.6383053173709503,1361.6205094180561
Soybean,Haryana,4,2019,3.8055816397051454,2005.0960645573305
Maize,AP,9,2021,1.716859182621537,1481.9396498837273
Sugarcane,Haryana,1,2018,4.879857244061002,2213.950574027054
Groundnut,AP,2,2023,4.60547209866957,2364.790644752472
Barley,Haryana,2,2018,4.408085633876699,2046.4386503192634
Groundnut,Bihar,9,2022,2.7864003586685717,1687.8326934151678
Rice,MP,10,2017,4.107475151708639,1662.3679171516285
Jowar,Punjab,5,2020,1.660484282767843,1508.0357215494214
Bajra,AP,11,2020,1.8137214185406196,1591.5124999973734
Bajra,Gujarat,4,2017,3.2309115336830216,1673.0653184013165
Groundnut,UP,10,2016,3.553678753713388,1833.6027931880394
Jowar,MP,10,2020,4.1843274909880765,1823.1192116155883
Jowar,MP,4,2021,2.541999873897556,1919.6186719232198
Wheat,Bihar,7,2021,3.399117339015497,1995.3895228836789
Rice,UP,3,2024,1.7188990155557773,1641.9575490230682
Sugarcane,TN,9,2015,3.1480371115426395,1551.8479266492943
Jowar,MP,5,2020,3.849411567827255,1939.082490049989
Cotton,Gujarat,11,2023,4.963745574183244,2086.1000839784683
Bajra,MP,9,2023,4.187861358401438,1882.334765884994
Cotton,Maharashtra,1,2016,4.984186034155784,2092.5319197879194
Rice,AP,10,2018,3.242704701785188,1747.9322485023713
Jowar,WB,12,2020,3.0153330773942795,1752.9220484017474
Barley,MP,8,2018,4.41972226507252,2024.1462152172546
Bajra,MP,2,2023,3.118347838187532,1838.1625328593004
Wheat,Bihar,8,2016,4.1464834090151825,1712.1607068272667
Wheat,Gujarat,4,2024,4.980760712810371,2499.897452936544
Soybean,Bihar,2,2020,4.036085688028195,2109.750611602441
Maize,Punjab,2,2015,1.5500599947558706,1117.8251523933402
Jowar,AP,6,2023,2.1309917074220204,1789.4105980871207
Rice,Gujarat,3,2015,2.4669381611845154,1488.6433846352686
Bajra,Bihar,11,2022,4.377474155973978,2133.1853762494543
Maize,UP,10,2023,4.7624665044112025,2047.4334989773697
Rice,UP,3,2015,3.7739416944696624,1899.5000139030194
Groundnut,MP,9,2015,1.8081300968815528,1214.0464294586707
Jowar,WB,5,2024,3.2483353940425825,2083.7961128987877
Sugarcane,Bihar,7,2021,4.506648347468949,2147.2306490717265
Sugarcane,Punjab,12,2024,2.7676497661523034,1996.8383702025737
Jowar,Bihar,5,2019,1.7284579579005135,1583.86065713357
Soybean,Bihar,2,2017,4.228532365623605,1969.1107215278091
Soybean,Maharashtra,11,2023,3.799918932411614,2029.4751445633674
Sugarcane,WB,11,2016,3.1343997101310124,1489.6081934520453
Barley,Bihar,8,2020,4.474321451859236,1893.4143178828203
Bajra,Haryana,9,2018,4.4739930080215755,1834.9803843266186
Sugarcane,Haryana,11,2019,3.9533581409502667,1931.6060852946218
Barley,MP,2,2016,4.7981140583106985,2093.103113471676
Maize,Punjab,2,2015,3.088804140719351,1371.5134947008055
Barley,WB,4,2023,4.051251148014494,2281.5196038091162
Maize,Punjab,8,2017,4.407386208957924,1630.7428622044035
Rice,UP,5,2020,3.724580441756552,1918.9668933925411
Cotton,Gujarat,5,2023,3.435886105867077,2131.5951030525625
Rice,WB,7,2015,4.06199395794424,1613.568859188815
Sugarcane,Maharashtra,12,2019,2.740768497357784,1606.6542127711516
Maize,WB,4,2018,2.7825059815822675,1648.0064009513003
Sugarcane,Bihar,12,2017,4.918146618518853,2004.539706071258
Jowar,AP,9,2016,1.9159320107597106,1129.1650598730425
Bajra,Maharashtra,4,2017,4.446990421520109,2031.9126734066976
Wheat,MP,8,2015,4.260610716967502,1776.4392711487294
Sugarcane,Punjab,3,2015,1.689561006641806,1524.391796486518
Bajra,Haryana,6,2022,3.962258316845203,2003.458561262111
Barley,Maharashtra,1,2019,1.8285920261093072,1658.3637123768108
Rice,MP,7,2016,2.23675464037348,1343.3406479085977
Barley,UP,11,2017,4.853749691942397,1888.3691303142036
Wheat,WB,7,2016,2.7675269184912894,1470.6937718498482
Maize,WB,2,2024,1.6988063603976833,1783.552698231012
Jowar,Haryana,5,2016,3.3241934016505033,1695.8230918021561
Bajra,AP,4,2018,2.2224469712098927,1422.4435378909734
Jowar,Punjab,10,2018,2.9921521836252305,1574.760609750507
Cotton,Gujarat,9,2021,1.855802891955483,1410.9894846491115
Sugarcane,WB,12,2016,1.8358911136696683,1502.0442122226987
Maize,Gujarat,2,2023,3.2645004998820504,1961.7773483768494
Cotton,Punjab,3,2021,2.6755704690392124,1772.6184762857815
Groundnut,UP,1,2018,2.04344612059415,1452.8579185731016
Sugarcane,UP,10,2021,3.5312986097960986,1795.2919709832388
Barley,Gujarat,5,2024,1.7176724316100276,1808.2040988363174
Rice,Haryana,3,2015,4.134585927362679,1751.487156984854
Bajra,Gujarat,12,2021,1.6796834493411952,1599.976926339829
Wheat,Bihar,4,2020,4.896298670949886,2117.3117020992645
Wheat,MP,4,2023,4.074686517539149,2291.0236081368316
Barley,Maharashtra,6,2022,4.640244389184557,2294.6347089588467
Soybean,Haryana,10,2016,3.0398217914118653,1332.4525228840148
Wheat,MP,7,2017,1.7032836391613946,1247.5644176692197
Bajra,WB,7,2017,2.3030403717562216,1492.2688735878432
Barley,Punjab,11,2020,4.898832378427537,2002.2149791198212
Maize,UP,8,2016,3.6661205378177897,1647.6181999808866
Wheat,Punjab,3,2016,2.297550819886105,1436.0032255502067
Jowar,Haryana,5,2018,3.1898615511694635,1805.5732948741838
Barley,TN,12,2015,2.6110447646079002,1454.8050552745951
Bajra,Gujarat,10,2015,3.2140121060396067,1552.2653072290789
Jowar,Bihar,6,2015,4.428184540713799,1815.3798738474059
Sugarcane,MP,12,2019,2.2789442178982817,1644.3183954254357
Sugarcane,MP,6,2023,2.896808115746042,1910.1222272049258
Wheat,AP,12,2018,3.06131494537566,1687.7598883532712
Jowar,UP,8,2022,3.554687008849841,2075.3867351940976
Rice,MP,5,2021,1.7720497764945988,1568.3673732156817
Sugarcane,Haryana,5,2020,2.2245405517103984,1644.5491630612448
Rice,Maharashtra,1,2023,2.8924143990755242,1881.7462427549303
Maize,TN,1,2024,4.332692505051237,2234.8890448789116
Barley,MP,6,2015,2.153947332054857,1307.1861955256345
Cotton,Maharashtra,10,2021,4.585333266852398,2053.198304977508
Bajra,MP,10,2023,2.687074033309264,1734.3899903772415
Barley,Haryana,5,2024,2.388437717302841,1943.7904466422933
Bajra,Maharashtra,11,2016,2.9328380432660213,1470.0906208948306
Jowar,WB,10,2018,3.4379770957993143,1722.231010226186
Maize,MP,6,2019,4.068909539080167,1999.2501772784867
Groundnut,WB,9,2019,3.1692970985050657,1627.6018312585982
Wheat,AP,8,2021,4.363010394875802,1820.7416383182695
Bajra,UP,7,2024,4.3656001950841805,2222.641148233368
Bajra,Haryana,7,2022,1.5060898225062231,1542.3528433460197
Jowar,Bihar,6,2023,4.2705408371577995,2092.4227272416315
Rice,Haryana,6,2019,3.0496374899972305,1611.1801768215576
Barley,Gujarat,1,2016,4.884805281141044,1952.09403602431
Groundnut,Bihar,12,2016,4.37079269236024,1800.0948205351783
Soybean,Gujarat,7,2019,2.84402500537949,1622.7406088402797
Wheat,Maharashtra,5,2019,3.7212149466860955,1891.48708684477
Cotton,AP,7,2019,2.179853211834489,1482.0242183864696
Soybean,Maharashtra,6,2020,2.51622308063697,1426.0168851526157
Barley,MP,8,2022,2.2073690087339175,1706.1434003662227
Wheat,UP,3,2019,4.129047096425271,1920.9648869366458
Bajra,Haryana,8,2017,1.5287560665158293,1169.5756218301394
Cotton,Punjab,7,2023,2.9254558717291888,1713.6813507196168
Rice,Haryana,1,2018,4.4314809940002196,2214.7606151553955
Groundnut,Haryana,3,2022,3.9817800958341243,2177.022269907811
Rice,Bihar,10,2023,2.9761404431445073,1784.2186422761945
Maize,TN,4,2021,3.7156517201696992,1908.8648640113333
Jowar,Punjab,9,2017,3.011292636926665,1549.015440227103
Wheat,MP,12,2024,4.454026305911221,2222.4148024085885
Rice,Gujarat,6,2020,3.504105611404374,1857.199675293007
Soybean,WB,7,2021,3.7141634920470343,1995.3745201724678
Jowar,Gujarat,5,2021,4.960174316289732,2086.640069714333
Rice,UP,3,2022,4.195375548832786,2265.708067654845
Sugarcane,AP,5,2024,2.5008582316849113,1785.1947246506613
Maize,UP,12,2019,4.2054094438320995,2015.3746072450633
Barley,AP,7,2019,4.749703619289306,2044.9088890122412
Groundnut,Haryana,9,2016,2.532766970712049,1122.2766921831856
Maize,Bihar,12,2016,4.360547728567789,1828.517623545879
Jowar,MP,9,2018,2.3323750245231225,1322.6622486756955
Sugarcane,TN,12,2021,3.019116917552801,1913.3622249076745
Wheat,UP,8,2022,3.9156052432516217,1970.4504438959516
Soybean,Bihar,5,2017,2.352346348750478,1405.1657021546318
Groundnut,Gujarat,7,2015,2.1555335365277273,1230.1962090722038
Groundnut,TN,4,2018,3.1189028037195534,1890.1819928349623
Maize,Maharashtra,10,2020,4.2412053630146165,1878.785926721078
Jowar,Haryana,5,2020,3.5855212511776635,1832.9043802278175
Wheat,Punjab,12,2023,3.9542510961268764,2241.837469291
Bajra,Punjab,4,2021,3.912469925557412,2095.1290881284963
Sugarcane,WB,3,2023,3.405746229475934,2072.2629344527
Bajra,Haryana,11,2024,2.6046356147262415,1732.2603705281854
Soybean,WB,1,2019,2.9759892883766774,1635.8431967046301
Wheat,Punjab,5,2019,2.8321716552686222,1833.3790479617824
Wheat,MP,12,2019,1.7767439930119107,1392.2380901928204
Sugarcane,Gujarat,2,2019,4.644617913848563,2074.800065744584
Cotton,MP,6,2018,3.7464923052855004,1849.70494358113
Bajra,Bihar,5,2020,4.500161494918718,2203.0726383192896
Rice,Gujarat,11,2015,4.216211631915614,1667.1228868821472
Groundnut,Punjab,2,2016,1.7390335027389408,1298.959270170575
Cotton,WB,8,2023,2.2570746548414267,1499.158188219287
Rice,Haryana,5,2020,4.827571234541169,2369.9696764266705
Jowar,Haryana,2,2020,3.116756893332607,1937.5227276780572
Sugarcane,AP,1,2024,4.341791037208143,2335.3910067125926
Jowar,TN,2,2018,3.514168569735311,1665.924713873129
Groundnut,Maharashtra,1,2019,4.382466590140492,1980.8862399227467
Barley,Punjab,10,2023,4.071128743986511,2052.592407268474
Rice,Punjab,10,2016,2.4790600572660644,1314.7894762099725
Cotton,WB,3,2017,4.9692508787097776,2002.1088731151208
Rice,AP,3,2024,3.2168233608740096,1970.0057889496945
Rice,UP,12,2022,3.547479535183761,1960.2091585189569
Sugarcane,TN,10,2023,3.3915226156738365,1857.823749375449
Jowar,MP,1,2019,4.5981371457423945,2027.0862012501052
Bajra,MP,7,2017,2.4796147956452717,1394.2366922228641
Barley,UP,10,2015,1.7159935115247942,1192.7777055133884
Sugarcane,AP,7,2016,2.9983248094126607,1355.9283646634826
Soybean,TN,9,2018,4.71411587122904,1981.0853076163733
Sugarcane,Punjab,5,2018,3.0375934393185897,1592.6296091650215
Groundnut,Haryana,4,2019,2.47146515039156,1738.163166136181
Barley,Punjab,5,2023,3.6647358472141596,1838.4223125573737
Wheat,MP,8,2016,4.081417059269693,1693.237470992686
Soybean,Gujarat,8,2016,3.119648466616644,1451.9065652720071
Maize,WB,12,2019,2.830096899503683,1763.3511174933428
Sugarcane,WB,4,2016,2.7757654930093016,1540.897213925569
Rice,Maharashtra,12,2024,2.9745940605707117,1995.846295163214
Bajra,Bihar,8,2019,4.449350250413074,1908.2793369637411
Wheat,MP,4,2019,3.1889616130459606,1744.3821877751566
Sugarcane,AP,4,2021,2.600246148965308,1739.4085374213755
Sugarcane,WB,11,2018,2.1381023284663465,1410.8094657702018
Cotton,Gujarat,8,2016,2.489156502644353,1473.9188682617757
Cotton,Punjab,2,2022,3.1195543020871273,2006.5195096940322
Wheat,Maharashtra,4,2015,3.417348842514551,1603.1984904522537
Jowar,Haryana,1,2024,3.6752125555274837,2139.137947551677
Cotton,MP,1,2015,1.7498279594488368,1162.3448574362826
Rice,Bihar,11,2021,3.646098264896767,1811.5308894178672
Soybean,AP,8,2018,2.7319761171031742,1509.5354262975288
Maize,Maharashtra,4,2017,2.3993942510343578,1447.7328823768087
Barley,Haryana,6,2015,2.658709376153057,1393.8771519540685
Maize,Bihar,5,2022,4.24562935289328,2293.7079979910736
Maize,Bihar,10,2022,4.311508203334961,1943.0109224858866
Barley,Maharashtra,6,2018,1.863152756343218,1539.2999051726392
Cotton,Punjab,4,2016,3.2313583275724733,1592.199405294929
Wheat,AP,4,2018,3.3532444105503796,1617.901295642177
Barley,UP,7,2021,1.605749931553193,1525.8629029985427
Groundnut,Bihar,1,2018,4.009721303785105,1720.7782505089197
Jowar,WB,9,2017,2.783779063722827,1467.019989179246
Soybean,UP,10,2024,2.9629920303342283,1779.5772217955498
