N,P,K,ph,organic_matter,region,soil_status
130,133,176,4.66404804775258,2.234850544746472,Gujarat,Moderate
123,118,34,7.841982638235424,2.1640799830070994,Haryana,Moderate
52,69,155,4.715330627113745,1.8754215959603449,Punjab,Moderate
68,14,16,4.948358564242135,2.5837479419731975,Maharashtra,Moderate
103,99,18,8.58470098627533,2.0400833357710297,Punjab,Moderate
15,125,40,4.048645777533273,2.1505741938781493,MP,Moderate
115,130,49,4.985720206167693,3.209992995121499,MP,Moderate
75,41,204,5.077780456392092,3.080816631942649,Maharashtra,Moderate
108,73,28,5.409402816904883,2.2320020026010052,Bihar,Moderate
38,45,123,5.817058535472181,0.9686289697275835,MP,Poor
88,49,135,4.515890059193661,3.3761044668325337,Maharashtra,Moderate
111,127,82,6.34227139941517,2.368099795872582,Gujarat,Moderate
46,130,183,5.9967518368194455,2.9224238741203377,Bihar,Moderate
136,31,187,7.124669054576248,0.665065326006893,WB,Poor
127,88,42,8.337588170343507,3.190476134513947,Bihar,Moderate
76,140,96,5.488601300679453,2.5804865972305455,TN,Moderate
14,53,91,6.732438871297973,2.556274669260691,UP,Good
35,100,24,5.856886850700924,0.8303370571142311,Haryana,Poor
62,125,101,4.201251405441648,2.6385898546776425,Punjab,Moderate
68,118,6,8.105376820635465,0.7299117443617924,Bihar,Poor
73,18,158,7.171082199959692,0.6674778756936299,AP,Poor
23,66,6,4.010861351876415,1.4760437945053981,TN,Poor
48,47,199,5.247859701013083,0.5695089039335351,UP,Poor
6,100,46,5.544947024944884,0.9788756778305917,WB,Poor
3,31,44,8.057657702655709,2.678380227898347,MP,Moderate
89,72,141,7.803566052033489,3.0047764107293187,WB,Moderate
59,131,134,5.980719260677598,1.0385642637305312,Bihar,Poor
54,52,160,4.786711081393226,2.96989262451148,Maharashtra,Moderate
15,71,7,5.930160762906872,1.941590286886456,AP,Moderate
28,29,20,8.05073161199475,3.373683936897855,Gujarat,Moderate
13,123,136,6.261956801583265,0.9179268615262189,Gujarat,Poor
78,13,27,4.579350941429276,0.6606943468668587,TN,Poor
32,140,106,4.192737362005286,3.0352397173088725,AP,Moderate
20,99,81,5.666676361450484,1.5859566360168929,Maharashtra,Moderate
22,63,138,4.74181405510423,1.8715105766128688,Bihar,Moderate
56,21,59,7.725205892308262,2.035382017436395,MP,Moderate
92,99,140,5.393784070100477,2.975500183958292,Haryana,Moderate
19,136,77,8.387265154797147,0.7280011422720082,AP,Poor
18,105,102,7.086746446880458,2.153372801267622,UP,Moderate
102,140,85,5.968318799071727,1.7917047175538752,Maharashtra,Moderate
76,46,118,7.050287771623119,1.5208409212923577,Punjab,Moderate
32,53,196,5.4758698651621645,1.5443936619282734,Bihar,Moderate
17,10,71,4.706619395188893,3.291022263757365,UP,Moderate
72,77,45,8.820887974616998,1.3043375669099802,Punjab,Poor
16,36,44,6.8158072277484205,1.863857495327554,WB,Moderate
18,86,107,4.036640606274023,1.9784070432168934,AP,Moderate
69,73,159,5.551571031477879,2.65959134448177,Gujarat,Moderate
119,118,43,4.7976724706283065,2.0569596765475158,TN,Moderate
100,31,57,5.290916565947693,2.3636982170733054,MP,Moderate
33,70,44,4.278577598667674,1.6964925669339936,Haryana,Moderate
83,55,56,5.225428139872742,2.655849910284309,AP,Moderate
73,79,41,7.415080502663916,1.897555402175723,TN,Moderate
87,54,71,8.103047736958768,1.1681393421288053,MP,Poor
84,96,151,5.73696008816251,2.9507906554241807,Maharashtra,Moderate
10,116,166,6.612328742742147,2.7963565125819,Bihar,Good
90,72,89,4.208952984550904,2.382470437109225,TN,Moderate
126,110,70,4.454004002122513,2.065841639779388,MP,Moderate
112,80,142,6.759620709466966,1.1254883200388037,WB,Poor
79,90,56,8.202884554173743,3.1050622496151816,Haryana,Moderate
6,111,174,4.439939825269847,0.7915770223470369,Punjab,Poor
15,60,192,6.092733342930071,1.649551305879612,Punjab,Moderate
15,84,6,8.852123339250735,3.0576827963647095,Bihar,Moderate
11,28,133,7.693962726875638,2.2867003643301027,WB,Moderate
34,32,182,4.988016101401036,1.8158596352538332,Bihar,Moderate
20,125,168,5.425871335829179,2.874082410518647,MP,Moderate
16,97,101,8.739581162357123,3.4685421297793626,TN,Moderate
31,89,26,5.104938465374271,1.066440183848402,Haryana,Poor
40,116,117,6.204536909953682,0.652199005672391,Haryana,Poor
133,126,86,5.778050267935254,1.8889641172736584,Gujarat,Moderate
26,93,168,6.450194159844663,1.362188332985166,Punjab,Poor
65,35,125,5.18290093483108,2.5002546119248064,Bihar,Moderate
136,115,7,7.341752149821775,1.9827750761497325,Bihar,Moderate
91,46,176,5.172954930845531,1.9970088572367013,Punjab,Moderate
60,106,122,7.010506771749197,1.5649460869457343,Maharashtra,Moderate
2,54,148,5.788846557482327,1.1320191474078942,Bihar,Poor
102,128,143,5.257380659632575,1.1403629240972841,WB,Poor
54,137,14,7.475013153132675,1.6609107202697726,Punjab,Moderate
0,17,183,8.826198892300962,2.5455073426088637,UP,Moderate
100,36,174,8.346877207855613,1.51144750652368,Gujarat,Moderate
44,83,29,4.434176962598608,1.4780513574998526,TN,Poor
25,95,124,6.27206894093851,1.775001746369358,Maharashtra,Moderate
120,10,10,7.473899730767193,3.4725843649658468,Haryana,Good
45,29,114,6.813079206947531,0.7737069219485072,TN,Poor
121,72,176,7.631784165682566,1.3839574505332786,UP,Poor
30,30,12,8.875600709006287,1.3760063088262209,UP,Poor
58,22,166,5.711359049024111,3.423502334906919,Haryana,Moderate
28,77,45,7.8543657953745285,1.7215340000553083,Bihar,Moderate
105,66,114,4.470356587184363,2.2009158035121654,UP,Moderate
16,72,5,8.348741166095744,1.0943928822649711,Maharashtra,Poor
23,52,135,7.8921612118058935,0.5381250190633629,Bihar,Poor
108,67,56,6.604837295014084,1.517808245547753,TN,Moderate
90,138,106,8.105167350050806,2.4170991858662934,Gujarat,Moderate
24,55,81,7.333117226274482,2.574621432545502,Gujarat,Good
31,16,175,6.761131163696776,2.761627496972696,UP,Good
115,130,51,8.730002559618658,3.081990932424703,UP,Moderate
81,13,118,4.651326085052891,0.8468691270493118,MP,Poor
109,11,87,8.964838359408256,0.7483778366641813,Bihar,Poor
36,62,23,4.772164385313632,2.8630562098365666,Gujarat,Moderate
25,44,74,6.400879809929437,1.8072540170976494,AP,Moderate
136,93,51,5.157054984282768,3.341350180014997,Haryana,Moderate
63,35,121,5.359568247213113,3.3304541193557955,Gujarat,Moderate
71,30,82,7.15915985523698,0.9249563171690244,Punjab,Poor
105,110,9,4.173550713933556,2.5736743014284444,WB,Moderate
85,88,68,8.70373389342922,0.7013219377708138,AP,Poor
52,80,111,5.398110619494215,1.7102300732697617,Bihar,Moderate
91,127,177,5.362662826576287,3.025130131422794,AP,Moderate
98,46,196,8.317818649606096,1.8828785675642088,AP,Moderate
10,137,177,7.824180933136674,0.6008402998539568,MP,Poor
30,65,40,7.358609654937778,1.2209859310639612,Gujarat,Poor
99,48,141,4.731792253013483,0.7591113294216536,UP,Poor
86,39,155,7.848083595530008,1.7247058755189124,TN,Moderate
139,112,164,5.803831456648449,2.59009714702849,MP,Moderate
14,95,177,8.969443236649006,2.4810722182489315,Maharashtra,Moderate
100,132,160,7.356247725127179,2.656819984338692,Haryana,Good
28,5,184,8.179465372341625,1.651448024664825,WB,Moderate
113,47,15,7.668926458323258,1.2958387967023377,WB,Poor
106,36,151,6.9711917137240995,0.6707969521238094,Maharashtra,Poor
107,107,68,7.5815952705766865,3.324726080971984,Punjab,Moderate
129,37,69,6.987419145186776,0.8548408179794473,Haryana,Poor
83,99,77,4.2559929532398035,1.0347324834335434,UP,Poor
14,113,61,5.72761570328896,0.5750024031927845,UP,Poor
131,70,70,5.582087593892234,1.4515046712837298,Maharashtra,Poor
49,34,136,7.569866040361905,2.956540910342672,AP,Moderate
22,14,161,6.880866004147702,1.4967401966086264,UP,Poor
58,27,8,7.052444013500032,2.4979481805155226,MP,Moderate
89,101,128,8.234907906085525,3.3966337294249818,TN,Moderate
114,43,133,6.626535694540387,3.1775917962394282,AP,Good
74,127,96,5.091385999030527,1.039916448509864,AP,Poor
122,107,22,4.062198384223716,1.5776220115324278,Punjab,Moderate
135,26,145,4.797487667455713,2.7534214943358686,TN,Moderate
138,9,74,4.15289545666135,3.4329759849243837,WB,Moderate
17,143,181,5.1853245927168725,2.6478048162676795,Gujarat,Moderate
49,143,179,7.174985955828319,1.256637561576456,MP,Poor
117,143,107,4.757094780684189,0.8984681192793004,Maharashtra,Poor
136,87,90,4.409616148836979,1.9854790582102364,Punjab,Moderate
138,36,34,8.854272933379095,1.0788540730637475,AP,Poor
107,65,159,8.98452511963756,1.1828443914238713,TN,Poor
66,29,204,7.1851175614112055,2.4032954032784044,TN,Moderate
77,68,111,4.542831968272497,2.044506058168105,TN,Moderate
74,95,160,8.107603160484514,0.8620798236529783,Punjab,Poor
38,46,134,6.696068464596495,0.9610343332977443,Gujarat,Poor
24,43,24,4.910368017494222,0.5583031808739735,Gujarat,Poor
20,6,82,6.8784609785803354,1.158979651615064,Gujarat,Poor
137,85,156,4.196910616366085,3.1619394810673875,TN,Moderate
14,5,81,8.862355550697135,2.87910003865931,Gujarat,Moderate
47,113,76,8.129827495717104,1.7443457040773493,Maharashtra,Moderate
85,129,176,5.303884587271236,2.725802303187038,Maharashtra,Moderate
115,68,153,6.094559460491402,1.7209077832133355,Punjab,Moderate
49,86,154,5.976417902502569,2.876312118643909,Haryana,Moderate
68,82,77,8.307470860217629,1.0458379265396553,Gujarat,Poor
3,115,190,5.773171822466848,0.95755207916922,AP,Poor
77,20,110,4.239900833090936,0.7338218189428927,Haryana,Poor
8,58,132,5.073444249018519,1.2254190281386999,Gujarat,Poor
120,128,111,5.0778482873257795,0.9389486964872196,TN,Poor
114,84,15,8.746205239981931,2.895924118983829,MP,Moderate
100,83,84,8.620273840047608,1.219915070432685,MP,Poor
96,131,185,5.50296643496077,2.0486228234097963,Bihar,Moderate
80,27,13,4.013835500547941,2.768591456607769,WB,Moderate
42,42,199,6.584988154562986,2.5312233520455023,Punjab,Good
94,81,104,7.986199609364,1.1137687205560454,TN,Poor
5,36,56,5.343024909733901,0.7312155400681225,Maharashtra,Poor
66,116,119,6.195220130247417,3.235284924240465,Bihar,Good
139,110,145,4.863946022833642,2.3659812162606206,Bihar,Moderate
99,95,133,5.636976347581277,2.619691100838534,Punjab,Moderate
11,102,176,7.794265014334452,1.658042138611881,Punjab,Moderate
65,49,79,6.141406373202439,1.224820569287556,WB,Poor
1,53,156,6.236354218815331,2.0918523964566296,Haryana,Moderate
80,8,137,7.947758232957403,0.7336456032483325,MP,Poor
134,68,198,7.814863711562271,2.8999293309125584,AP,Moderate
69,112,152,4.935763973561883,2.463515094351596,Maharashtra,Moderate
114,125,196,6.076360897078554,2.7849019713429852,MP,Good
87,94,147,8.244289181063223,2.207782656139792,WB,Moderate
5,60,72,6.283688412222512,2.2337274300776513,WB,Moderate
26,24,58,7.308817414635239,2.3011269804097787,Punjab,Moderate
81,81,15,5.529810746551645,2.852477191318841,Punjab,Moderate
87,91,155,4.297792807809723,1.1761562206266127,Bihar,Poor
119,142,133,4.8244951577306425,2.544596334781927,WB,Moderate
23,119,174,6.00860446073045,2.158116988044676,Maharashtra,Moderate
101,98,51,5.767335141944584,1.9853232575550406,Punjab,Moderate
33,137,119,8.47820380395563,2.1227196611743784,WB,Moderate
46,118,200,6.728113352397121,1.3166003914394921,Punjab,Poor
23,13,42,7.135776985470533,0.6112419154499193,Haryana,Poor
64,47,134,7.443413573480898,2.7774918822364514,Gujarat,Good
17,8,49,6.658129651968291,3.248520570279171,WB,Good
43,69,159,7.848228346858177,1.9422877414878763,Punjab,Moderate
75,102,65,7.91550242166278,3.013705413595878,Bihar,Moderate
56,59,86,5.756929858913438,2.1657693004157017,UP,Moderate
106,91,15,4.423925767461174,3.290906664964438,MP,Moderate
123,94,201,8.931771141716833,2.02525256021228,AP,Moderate
138,48,161,7.21310350261195,1.1145581462437866,TN,Poor
115,9,29,7.544580365816256,3.1103453394349363,Maharashtra,Moderate
92,33,82,7.783480032601173,2.9008153799546026,Haryana,Moderate
41,130,186,7.064817108533994,1.6940322043630398,Haryana,Moderate
27,8,180,6.354507347478744,3.0257346357803154,TN,Good
122,103,178,8.923348471296904,0.5271514181638673,TN,Poor
23,53,45,7.638287050345204,2.899241605564611,Gujarat,Moderate
135,89,45,8.229243807782424,2.564120488127674,WB,Moderate
105,140,193,6.198376857609574,1.6390342992854603,MP,Moderate
117,126,105,8.523887495453732,2.8747574837643755,MP,Moderate
52,120,143,7.66075526140779,0.8799856378474918,Haryana,Poor
131,137,176,7.730639952227932,1.1099582602060685,Gujarat,Poor
99,89,36,4.4346562186622815,2.1007400934064058,Maharashtra,Moderate
4,65,53,7.087283527265745,3.1430788630689794,WB,Good
48,140,10,5.676083674363468,0.8903150939153333,WB,Poor
97,90,61,7.345008329231191,2.1928060335996227,Maharashtra,Moderate
29,22,10,6.8410705465406005,2.759395103173632,Maharashtra,Good
71,136,51,4.555947533558522,2.7300604214824573,Bihar,Moderate
102,8,67,6.649938713830699,2.3838833965094723,AP,Moderate
62,131,181,6.2562921995258645,3.3227632024211253,Bihar,Good
25,52,154,7.882217459918011,1.9464113921878288,TN,Moderate
36,50,71,6.5131913549524905,3.1407339794527234,WB,Good
6,50,151,6.405810837997175,2.358751819039617,Haryana,Moderate
126,52,187,7.597454891462223,2.71240003654613,UP,Moderate
91,124,166,7.342939450764386,1.8944965553402646,AP,Moderate
102,136,45,8.959271893167287,1.0028580192111853,TN,Poor
52,23,109,5.759763503725338,0.8272862652650029,AP,Poor
131,23,11,7.441782843825472,2.5469912455730985,Haryana,Good
107,46,61,4.836292779248477,1.6294285782841587,Gujarat,Moderate
111,96,20,8.022803786175238,2.2024484447578185,Bihar,Moderate
6,9,63,7.930778092550002,2.738147995824316,TN,Moderate
66,52,170,7.629103425462544,2.8594451235134173,AP,Moderate
107,30,141,4.5952538246895935,2.0289809858621615,MP,Moderate
110,78,38,8.937722937460697,1.4435071911893385,WB,Poor
82,113,50,8.71305301720017,2.82764082390595,UP,Moderate
123,139,169,5.850457410677085,1.7460358194928127,UP,Moderate
138,91,47,6.886579422187726,3.3101922728380786,UP,Good
103,77,51,8.444434850709666,2.9737160727773397,Maharashtra,Moderate
66,60,138,6.47321995262846,2.7407501851563927,TN,Good
6,135,170,6.995816699722105,1.2237323978708035,UP,Poor
109,130,116,7.016214295921165,1.588286017713971,UP,Moderate
33,63,127,7.246274838747802,3.0469421946873823,AP,Good
105,42,65,6.877501795595339,0.5694192994986962,AP,Poor
57,89,136,6.029721114667864,2.8444062383055853,Gujarat,Good
8,87,137,6.697396824150616,1.7124546769875353,WB,Moderate
47,90,74,8.357213408983352,2.898047229943649,MP,Moderate
114,5,64,8.32051672836775,2.1571756929325816,Punjab,Moderate
40,141,92,7.862728734304198,2.0804201026769267,Bihar,Moderate
47,132,96,6.07053803461336,2.604774045339621,TN,Good
24,57,81,7.929862759367653,2.919001511045698,WB,Moderate
115,92,110,5.939281735948052,2.580364386470711,UP,Moderate
77,142,188,7.320343487252989,1.8521429174846624,AP,Moderate
107,88,86,6.837140697028863,1.4625082295865472,Bihar,Poor
24,81,191,5.5001233347825025,3.0368896366040423,Gujarat,Moderate
38,33,11,6.264391392281219,2.0623328573922683,Haryana,Moderate
118,40,200,8.151808796390199,2.850382254409556,Haryana,Moderate
78,31,35,8.563764040804674,3.4871523293699127,Maharashtra,Moderate
79,22,89,5.026477145248436,2.4316627408068965,UP,Moderate
26,122,52,6.281074049130008,1.3350385842688672,Maharashtra,Poor
103,141,46,6.167527790768139,3.096669820783508,UP,Good
73,71,94,6.445076486041373,1.321019142733546,MP,Poor
67,139,34,8.883128337687776,1.2812029050763813,Gujarat,Poor
27,62,121,6.59371256570115,0.7218110650914813,Maharashtra,Poor
122,34,130,8.150383440995908,0.7356880917495386,WB,Poor
137,77,55,7.31968536990442,3.086964103755393,Punjab,Good
82,127,167,4.535954508582513,1.1921885452882934,TN,Poor
29,86,194,7.478284005468895,0.8260645445714413,WB,Poor
21,21,55,7.235295823492055,1.5577639816140536,TN,Moderate
2,138,124,7.792344473494312,2.6406323178746423,Punjab,Moderate
100,43,113,4.3722426080756795,1.518893166898803,Maharashtra,Moderate
104,63,182,5.2065377998148765,1.4278402014793161,UP,Poor
1,106,162,7.846443448766792,1.9641971884965037,MP,Moderate
53,42,151,5.853079864551931,0.5636004308620887,UP,Poor
5,108,54,8.554094784110376,1.9732204181316222,Bihar,Moderate
106,13,186,6.58835204483869,3.470057066070901,Haryana,Good
122,5,87,4.005135667847999,2.8980458012098973,Haryana,Moderate
1,106,90,7.4941798146228615,0.7114753974854358,WB,Poor
110,91,136,6.567319856315111,2.4644674695775532,MP,Moderate
1,127,16,5.585471779243664,1.8833366394178301,MP,Moderate
92,51,147,4.10220349201605,2.9787457015997365,AP,Moderate
100,80,147,4.993731162126491,0.7955786472567475,WB,Poor
96,14,142,4.80796959163701,1.1981864328534457,Haryana,Poor
110,47,122,6.914270722100815,2.8734232408898692,Bihar,Good
5,140,65,7.847770102538697,3.0475980141800436,UP,Moderate
126,79,151,5.17303208406878,2.08794729987605,Haryana,Moderate
103,109,185,7.488615671137741,0.5590910809133646,Bihar,Poor
0,30,204,8.499121292775031,3.1811450696136445,UP,Moderate
32,11,61,7.1079301067227405,1.6482956780719271,UP,Moderate
39,83,13,7.878238129865379,0.6190416025642801,AP,Poor
31,19,33,5.02115752760115,2.9564367375489655,UP,Moderate
16,135,11,4.374692609753052,1.7542073670654628,WB,Moderate
125,93,204,5.826939006214639,1.0699708712874108,AP,Poor
7,101,109,7.54503462436182,2.904734793258509,Bihar,Moderate
56,7,149,7.430492946575438,1.873147030586655,Bihar,Moderate
41,77,83,8.775396205725038,2.323428690382543,UP,Moderate
97,35,148,7.149892098833084,2.969364271159239,WB,Good
136,123,203,6.056422304965247,2.067266267124487,Maharashtra,Moderate
119,79,110,7.9856571332646356,0.8314340962082752,WB,Poor
86,21,87,4.765339558203728,3.391285476159634,Gujarat,Moderate
53,7,170,8.065111691741887,1.3596215223296637,MP,Poor
83,127,93,5.829652328825181,3.4827482946643746,UP,Moderate
24,59,80,4.770050045111213,0.5180736141393386,WB,Poor
66,115,179,4.810703120192255,1.9513641747645005,UP,Moderate
45,104,14,8.917987476480409,2.614804990381763,UP,Moderate
21,44,156,7.116113812703052,3.2189058020550445,MP,Good
138,126,54,4.871322971610406,2.8410108361473796,Gujarat,Moderate
7,44,200,5.342812690051449,1.2668834560721622,Punjab,Poor
38,34,130,5.860398845458056,1.2299132237897878,Haryana,Poor
48,29,47,4.27949735126438,1.569759997773887,UP,Moderate
45,11,169,4.542078582066844,0.8316206021274758,Maharashtra,Poor
37,96,177,7.808771471993697,2.5087197361856144,MP,Moderate
135,109,58,7.934369848104025,3.3237750276374913,TN,Moderate
53,127,47,8.941173056822871,2.4263131432240903,WB,Moderate
91,85,200,4.337981926735767,2.1001208875094584,Bihar,Moderate
39,100,41,8.445922058105593,2.010047648114439,Gujarat,Moderate
33,5,173,5.586080228220425,2.277839381539128,TN,Moderate
95,95,132,5.639252928731002,2.631838774588415,WB,Moderate
78,11,133,4.636411259402288,2.8849980614706103,Maharashtra,Moderate
126,124,97,8.931500884723697,2.594963514814733,MP,Moderate
16,135,20,8.904946184543366,2.6150956183242227,Bihar,Moderate
109,98,41,8.32414804368972,3.3552014279050453,Maharashtra,Moderate
51,133,169,4.453900433226183,3.1980301859549525,Punjab,Moderate
117,102,139,8.208248128546177,2.9717699553704207,Haryana,Moderate
8,47,44,7.173069965664035,0.6300807228805496,Haryana,Poor
32,57,183,4.643877229771414,2.5066020412628216,WB,Moderate
