crop,region,N,P,K,ph,rainfall,temperature,humidity,fertilizer_amount,yield
Jowar,Gujarat,107,92,28,4.559601532993471,262.55315353689025,23.73581880090115,56.17331744662924,147.544408247298,8.375751422746303
Wheat,Punjab,33,60,78,7.116620930950144,205.28962611958727,25.676220442235245,80.35538451481378,120.59819041860787,6.7118694589668895
Groundnut,Maharashtra,125,94,180,4.895839134303445,227.76857956475638,38.086427195791124,78.61375724484996,123.79306068283151,9.063748701584226
Rice,Gujarat,112,42,100,5.875336315957098,248.48196782482677,38.448659943063205,68.28252586378593,189.90194527437205,10.118527354003465
Jowar,Gujarat,109,109,62,8.098380606072528,247.09331130642832,20.28751489261888,65.05850670453783,106.59882651180398,8.378048547688755
Cotton,WB,69,27,172,5.449463127841705,22.023226775508608,23.807443576159148,87.98638499489408,65.56315963769951,4.612401281645562
Barley,WB,137,87,139,5.328443166307681,208.1298999135208,25.925617421596286,20.423863607908707,52.22991611739895,6.547613549320314
Groundnut,AP,87,92,50,7.586671909930216,250.30990756973625,19.251249816292642,57.335119130221166,55.34455521666897,6.213603308512491
Rice,WB,17,57,118,6.603528959173476,35.442691531726,30.402863976066048,69.33192977137979,104.98037102170025,3.7510947130158687
Jowar,Maharashtra,134,8,130,6.811781705569124,169.1292715998653,17.75610565176745,25.454899334970236,88.67791986173266,5.871138327298157
Bajra,AP,44,109,147,4.644495833151729,68.15165373473863,14.732587009485545,46.89767555612447,176.57150409387276,6.509733924791285
Soybean,UP,111,25,78,5.42873704495732,79.58048612762933,37.974702341246235,70.11592928082004,184.97844617682648,7.051024637811507
Soybean,TN,82,58,91,5.847083656021451,255.79651491061463,10.35128157177046,21.558108978423057,124.7348480227035,8.243602259800689
Wheat,UP,38,130,9,8.849858323917372,148.76444539492863,28.48919413003827,84.09603268591626,153.16105559642907,7.003875942501764
Rice,MP,60,113,191,4.207306737393094,71.67862877881333,30.81825128866121,52.67295251943431,138.16323709233825,6.1621286797446135
Barley,Gujarat,50,56,202,8.276325319543822,228.91112563189512,32.41392501889152,33.04257791965178,99.03974807791236,6.958616276440375
Barley,Maharashtra,36,48,26,4.626080531777121,269.60607981435567,25.409117716337896,54.780223854161186,157.81512548051023,7.365457955738335
Maize,AP,66,111,32,8.938698721227968,210.0858170414231,17.46166315844672,24.086182104658697,176.6401897954538,9.777129737265184
Soybean,UP,23,117,186,4.964722878098609,277.82889956305974,34.10858553660188,40.700221724543425,120.00783931370597,7.6342151193501175
Groundnut,Gujarat,121,138,23,5.4455221145611965,100.21561946626392,12.525394795643088,89.74360620248851,58.049475350751045,5.957080079400518
Rice,Maharashtra,48,95,117,8.147231307577613,141.1698671213516,38.68073131333524,57.15027641645747,104.67297670966973,6.352741297823695
Barley,Bihar,108,95,18,5.7900461714274485,49.49539040542376,19.414387680917663,25.72834940547538,93.24823982605508,5.9880401287196845
Maize,Bihar,101,144,180,7.241338870871664,40.543772992803056,12.16843735434266,75.07307981188046,74.24294056795132,5.736717525062704
Rice,Bihar,67,33,139,6.920425194551565,132.8941827230223,13.058623428264205,25.236664129251437,130.94521881970655,6.994004270453802
Sugarcane,TN,43,61,164,7.431449237834282,211.00238496771522,39.71420468578657,50.91701603457139,26.957847517798154,4.579544935522764
Barley,WB,123,59,154,8.116890123861273,231.20148184351595,28.24999460149149,83.9565058615847,96.98706119729555,8.320989570534785
Sugarcane,TN,27,75,50,5.496781343658606,62.238052537196936,28.307130706787134,22.003891777342087,123.65122059704181,5.018911635156013
Rice,TN,35,57,89,8.369112110648617,191.84739386575993,34.71431793582379,86.39293906230814,177.5798372527724,8.464829193943864
Barley,Maharashtra,126,18,145,8.875323345656565,166.99150027578654,24.72298993010596,45.0187485175221,75.13026208521953,6.19213175818679
Sugarcane,Maharashtra,43,25,26,7.363602442766423,246.20987383001827,17.540312512559098,23.234663920197843,24.961706401066266,5.273341872914502
Cotton,MP,49,108,142,6.8305214073835625,224.0341623030128,14.49834244962354,56.95790471418899,130.30406605345883,8.538318737674244
Maize,AP,112,18,114,8.91721931479138,160.00348503543373,13.873642687217828,72.77134184890656,51.34148232328607,5.391711882336608
Groundnut,Haryana,87,57,48,4.458180689871892,88.95156066939985,33.82218899738015,39.247107847340004,144.21137860705664,6.543244599298735
Soybean,Bihar,137,119,28,5.923059508299223,265.57999206982765,36.133865588284195,48.057411747761485,110.18669556193667,7.294566635389856
Maize,Punjab,37,100,191,5.180257328222216,66.8268491385733,35.086092217227886,85.76758458839487,38.45357243066975,4.588945475653389
Sugarcane,Gujarat,48,131,194,4.408648471302501,92.80985101689438,39.05466109986249,70.1259217563823,114.65223482466476,6.801984059351939
Barley,Haryana,71,89,76,8.323443104804127,208.79252509483285,36.200772945598814,82.1303128681223,116.31135280172242,6.956543808292849
Cotton,Punjab,1,98,204,5.715029592920664,167.93830973179047,22.341277837493802,87.95396541925331,114.80626555897686,7.205212372201699
Cotton,Maharashtra,43,115,117,4.690252557127185,49.22709694274192,14.939064730540093,21.001084106554043,149.907736431474,5.648624488372937
Soybean,Haryana,34,105,187,5.914812496945396,155.71337740257965,33.571882976496624,55.690125080159746,111.83712582839253,7.522920511946701
Cotton,MP,115,6,181,5.899040710625863,53.02413231451715,25.217844580719863,24.060250129971514,27.241821574626066,3.937931962049666
Maize,Bihar,56,26,54,4.630804911561948,50.494189569690256,20.551470218075533,68.186852601404,41.10576081671586,3.6340518554807195
Jowar,WB,90,132,151,6.661210619073185,91.69116983986528,10.688689892166789,24.192155018355702,115.54080125057621,7.380188080381193
Cotton,Gujarat,22,100,62,4.510752338695893,68.10893723119142,33.88600527138594,28.402825870084985,44.165793205107235,3.938498066556467
Soybean,Punjab,31,127,101,5.012490689237154,297.697173603383,36.274786653065306,64.19687758802097,125.7791862669912,7.966681572728517
Cotton,Bihar,70,84,180,7.6155298766768915,288.19470325820583,27.046496083420674,23.5058296608055,126.58974811561804,9.143596834053774
Cotton,MP,16,40,97,5.518449974238157,222.79993978218545,38.63236113683526,80.02721835302341,89.62299517426221,5.76987239158488
Bajra,WB,126,85,100,7.22567148220552,255.06441762447537,11.307194500458099,25.649770680211113,187.21011250836148,9.14777419355631
Maize,Gujarat,16,53,76,5.05336595534534,271.5004284507801,12.3236086626998,68.98892031600725,57.56541024698645,5.886780397108833
Sugarcane,WB,47,7,100,6.645806138496093,168.31062490322833,13.598364115628788,86.11515219228811,20.722178099583875,4.524362243645558
Wheat,AP,56,27,144,4.5151473354829665,246.31658921699585,20.973347193753288,79.0640836235315,152.54657931718359,7.772561477069681
Jowar,MP,102,105,90,4.2160538290230845,272.71653933410687,20.605114376319115,58.819619146307225,38.66350623569585,6.701390343491602
Cotton,MP,43,113,152,6.750507901080281,34.12404263275478,28.55436298169152,80.96744870314677,147.91549217067205,7.137788309520177
Groundnut,Gujarat,121,109,177,7.891494937224736,245.73590900858187,35.5195729062403,86.2755571823144,40.60235249886223,7.095713442620541
Cotton,Bihar,52,76,30,7.518146299864213,43.22032425551049,12.898352474985373,45.11640723488548,29.143019054810054,2.9924556084010443
Bajra,Bihar,32,37,85,7.864734810569129,284.36131487098794,25.54935908693227,81.96328463987393,34.72697764208168,5.361898825079144
Sugarcane,UP,55,130,110,6.423406040889179,208.31382835070391,12.076221863018457,55.9118001826023,144.87413431094154,8.001869635581293
Groundnut,Bihar,27,72,163,7.482630062728249,299.53433234233205,13.679797208994383,87.37134129012044,174.72802651860727,8.770127867722808
Jowar,Bihar,62,75,86,4.407977263999094,132.75481002820132,32.972554910564384,72.94145564539122,173.09728126121544,7.925329455549735
Groundnut,AP,6,15,63,8.175514528867136,260.67095838225634,26.564135825135843,47.05365983754958,163.25322301872413,7.672831368873041
Maize,WB,110,140,135,5.694682689069387,287.75422326236657,18.76292048336868,68.00400671477013,124.92788852932907,8.92525227037832
Soybean,AP,129,24,22,8.369519980036292,102.31124970385925,19.43710720634742,47.93516130778563,49.57600108561013,3.856534296001404
Soybean,Bihar,131,66,88,6.889595933479717,261.10776561151755,25.303907858899816,76.00447204695539,74.97588747574218,7.3715514604512915
Jowar,Haryana,7,107,120,4.500082247280524,124.75296589108385,22.84325245779282,89.04277459167828,166.56267094254235,6.584514295894914
Sugarcane,AP,125,96,153,6.094161306477838,137.13305833202926,12.572002952577533,60.73154664347874,199.27262990585209,8.512699750135464
Soybean,TN,48,79,189,8.02276730344185,263.97545143882667,20.853626383655005,20.04635338224059,192.06633112213166,9.878218944023372
Rice,Haryana,28,118,46,5.212864453112214,171.0202583874322,27.143359048535313,47.49239244975379,154.77820810442392,7.566669262402966
Bajra,Punjab,81,125,66,4.911129920151532,133.29873925620888,35.538694859004465,52.36436944595725,193.46390960532483,8.808778974205053
Jowar,Maharashtra,54,11,34,4.086494930191016,62.52670453783319,19.520988779722835,81.3355873434702,175.01378232511595,5.460482236620777
Jowar,UP,94,142,65,7.442130812460806,142.40032451694088,16.911358728177905,73.38328799039803,163.9219738550931,7.902624573521544
Wheat,Punjab,5,8,40,5.877231323467681,224.49811503020936,19.353357222552063,28.138612242180198,153.61058605663376,6.748636746447547
Wheat,Maharashtra,111,106,59,4.875436894281723,213.15134653542603,22.60276096525112,38.23798022166003,179.7829209854181,8.551042224308087
Maize,AP,104,23,8,7.004386406861069,239.10366590692632,27.719056551451658,39.35136687305072,183.02417822483272,8.01796187254521
Maize,TN,39,114,19,4.718796130895673,231.55359988230805,35.393758445062446,48.33917146234867,180.35542095300886,8.522190562551208
Wheat,Maharashtra,11,26,116,7.6232114347814,121.03797837345115,14.565295844439936,67.73075279261077,129.78033014953738,5.52343828943703
Soybean,Maharashtra,63,107,203,6.91617734026709,254.80622241447998,31.66331533793368,73.2568741957981,75.1508751334141,7.183597535763238
Barley,Punjab,45,133,100,5.235968513943403,30.862287611750723,33.29804146420508,50.44516899853397,100.50920139344015,4.986001395284808
Jowar,Bihar,13,117,101,8.371925429122488,27.972967009854635,29.99854411037403,86.83924611686477,144.45677459155857,4.552851483961663
Rice,UP,115,139,61,6.795201395583122,287.7109045383977,37.03395330114429,61.52357366697379,161.32856381527844,10.01811056547405
Jowar,WB,36,11,67,4.644582342386551,265.41033329900813,35.98078828149865,50.090286674367874,100.376180818712,5.913408874234894
Cotton,TN,109,81,81,7.593849249572345,132.7392477809469,37.88088986949512,32.40837044837321,152.58774542745215,6.236520906028081
Sugarcane,Maharashtra,61,27,68,5.572543576141016,256.0551236579191,28.5721973242716,82.31866476193333,138.47575377124883,7.848668646864038
Bajra,Bihar,66,94,149,7.874276842766611,202.02112776836935,10.28420240342418,77.63191172896549,136.5329669688275,8.714776525296013
Barley,WB,79,22,57,6.007441161475996,67.60780791562837,35.792914487764726,26.47178578531601,79.76440359370004,4.476352770878101
Rice,TN,75,121,172,4.377704943247535,147.7197026976409,28.44947974111345,56.06549853159511,115.13680804480342,7.716160078908141
Cotton,Bihar,13,75,74,7.150928192023672,37.729674287958716,23.384379406122044,67.78499855966203,105.57697322060898,4.047367713796089
Maize,Bihar,97,70,131,5.551625459608038,113.78060198484872,31.167620136763347,84.04284070875339,157.51737776461465,7.323352492717157
Rice,Gujarat,132,57,54,8.70950320789854,77.95492633066968,27.4360634485653,27.133429947110336,177.80054764870857,7.515376537192192
Wheat,MP,75,29,72,8.14957677250036,249.99551042519235,18.83366200178549,88.15427981718284,110.56033169629204,6.795482791574271
Jowar,Bihar,25,37,19,5.769323326223123,226.4616768263439,36.93271711012895,73.45514584108327,115.72318488072919,6.699434394961487
Rice,WB,80,43,76,4.129785718769174,37.102103057169096,17.93772866181703,52.36015031105363,111.81079379523963,5.076628641228891
Sugarcane,UP,107,126,166,6.688134672656592,170.62408301595536,10.951292147833387,49.31836455490641,163.48853896831938,7.480494450104542
Groundnut,MP,52,116,162,7.228982891532722,223.27085904019177,14.697333015402492,36.28757038600324,79.98875080706134,6.864701753205111
Maize,TN,62,112,156,7.4138761200190375,194.51447318269936,15.361849781979766,36.63907757347108,100.685987765515,8.267454550163654
Bajra,Haryana,10,137,112,5.746564461288959,35.11414451158119,39.63007665287894,54.46681473474597,123.52487621562362,4.988075399593304
Bajra,AP,32,117,12,4.7077558669568464,75.25957710347957,23.281023940775786,63.67211395432673,195.88117396586446,7.091262271017982
Rice,TN,40,63,189,6.797051315635909,127.6269199622372,26.849613570426655,35.34620342987794,151.75408878140567,7.406089120703471
Groundnut,Bihar,39,124,118,6.437327133246754,55.83838004596336,38.58958631998544,49.199543884227474,167.87903124205252,6.728317878698448
Jowar,WB,3,81,202,8.970589625531868,61.01047569222979,21.77162975719712,44.24092433795256,84.00215681853254,4.926581135467277
Cotton,Maharashtra,10,18,29,6.8732889423447405,128.17005837830328,21.379419190944688,74.24213080003844,131.14908557971052,4.782250615277273
Barley,Punjab,7,58,166,4.908327191606246,157.36389210626106,11.829664465417986,60.42555012063449,83.89739695711577,5.940299579047661
Jowar,AP,126,96,29,5.807544627261066,38.722542254810755,26.947110825198298,26.10894763688,70.18829977462576,5.560733319057642
Cotton,TN,126,131,22,6.656293456424837,224.30187665112047,27.02602946105866,60.58358247724645,66.4088646308553,6.663998564984647
Barley,Gujarat,4,133,77,8.188047867555806,172.05020017374983,29.369045849400013,88.93328438422701,148.23900962125813,6.950276176114842
Groundnut,Punjab,31,134,202,6.404739830903772,289.1327614870523,14.139753620300226,31.556941498819885,82.7339399453811,7.493219254768579
Barley,AP,88,76,18,8.002289602386147,98.56427091437413,27.40709361187043,46.31304826387952,139.68506988540435,6.679705025336161
Jowar,UP,57,55,138,4.778617414265117,93.01345953131946,10.51662968137784,35.635295717206255,49.188173558217784,3.8355933103140263
Sugarcane,Maharashtra,71,130,107,5.910028413122975,115.00602778530161,23.829869879316117,24.179551455608003,22.58811624285373,4.864073489807928
Rice,Gujarat,25,6,40,6.595463146486208,172.33631903572763,28.889447693421037,36.33183612649175,119.92581800374279,5.8355098714658284
Cotton,AP,28,14,40,4.118241188002152,105.51806150039803,20.865913992509718,67.71807427360673,115.52911452474218,4.856921227559819
Sugarcane,Bihar,81,122,150,7.7962995470699505,104.98645538031292,34.31212859200795,39.28272479748172,139.2694321973697,8.052434372049092
Cotton,AP,6,34,19,8.161216201910126,260.662910368005,14.604738799510775,70.49784013314687,116.58275634890322,6.8787515837812165
Rice,WB,105,69,93,5.620655617563427,47.20423367872572,31.997995883724638,51.21489251082551,40.18824350109343,5.408382337768008
Soybean,WB,20,113,20,8.790693948788968,159.94903192827343,16.531246619415104,34.40559027050496,137.52336868040533,6.249086638784831
Barley,WB,95,48,80,7.65336561510728,231.17827601315744,39.90418669554346,75.3925487820738,189.66097228624423,8.97090033653039
Groundnut,TN,9,46,18,8.147498667849808,287.90898649505493,29.929060975664246,60.990348836245175,147.72494927894218,7.62269329752255
Soybean,Maharashtra,61,7,51,7.274199142124932,266.872871591455,13.269539306458437,51.993442256336984,132.88462103679495,7.13156890820149
Soybean,Maharashtra,135,115,186,8.096520638412965,79.41046890813416,16.85378128241156,48.07571890131172,119.77647567201407,7.587089855285232
Bajra,TN,113,32,62,8.915112744042853,148.982762954451,35.36510114433349,29.84984812737434,22.771249276239157,4.37990921263417
Wheat,Maharashtra,3,55,162,8.247682711674615,182.80096796295982,12.25927965492722,23.458151706777937,193.09839787212934,8.502816072644517
Jowar,WB,139,119,50,6.368278295511297,110.97511927397021,21.515778013423827,79.27710951233047,193.63956248866387,9.392698556316219
