N,P,K,temperature,humidity,ph,rainfall,region,crop
85,24,108,20.2193004365663,36.65529491557606,4.438071228307674,100.85874984011281,UP,Bajra
3,20,32,25.994831877607268,76.10575889360479,6.166517522774987,278.37206995209954,WB,Rice
81,19,192,17.428951759198064,75.45932077253768,5.000066819213168,221.27065066419755,UP,Jowar
126,46,125,25.499263405952625,87.495652129176,4.901698545883561,104.62352244265279,Haryana,Barley
87,8,153,37.48723933482468,84.59683407637213,7.650431376726344,261.54308317980974,TN,Cotton
126,135,100,22.178914865861167,47.20261075439658,8.13246043602561,107.57598033900453,UP,Bajra
119,118,53,16.67938193384588,61.33806280536188,8.605724876184325,293.1817185676346,Punjab,Groundnut
21,133,188,20.4056768690971,84.77060251054274,7.419928862753826,274.24330837724585,TN,Sugarcane
129,58,61,36.30661883513169,20.306297100406503,4.328242530644093,132.29176019143299,UP,Cotton
30,86,89,38.25093770261515,63.91450994539365,5.785336045875751,205.6595225495476,MP,Rice
118,44,193,36.60060679505184,35.07544570948123,6.207785402816995,169.95069549449545,UP,Sugarcane
10,131,105,18.620428340638703,71.71362071841345,5.379439543033645,248.7027252967066,Haryana,Sugarcane
45,143,42,21.63536541013721,75.75287837768721,6.699342537110453,261.47308769959614,TN,Rice
95,46,134,39.24801473601325,69.90714659283445,5.163170094360209,196.48221155646712,Punjab,Barley
9,97,135,19.7155693200303,89.72546013954891,8.49714491559731,175.56414416675347,WB,Sugarcane
127,8,175,14.135796537842205,53.54803381949927,4.717455942552755,115.02911085374711,Punjab,Barley
98,29,78,18.46282612933205,59.29418341266799,6.130259475942684,272.0102823858401,Haryana,Wheat
111,104,39,38.91932576319809,48.6294695851563,4.624248015261309,189.71878572152912,MP,Groundnut
59,129,172,22.47626351451942,88.17882079101427,5.791263135114088,38.907453117124795,UP,Groundnut
86,44,129,38.01645819790015,84.59294457104194,6.423931006316634,207.1928723944494,Bihar,Jowar
64,96,89,13.122466432946469,89.06457461052081,6.7694921583610554,79.60909284324056,Gujarat,Jowar
56,140,62,32.98166716641303,88.94238418940955,5.657432597307609,59.58600554500166,AP,Cotton
105,89,38,12.800301918434538,82.68197492884731,8.048171090379467,296.0776854559254,Bihar,Barley
8,39,29,15.924871740888562,85.16142696783412,6.577074846130309,271.0338240967419,Haryana,Bajra
21,51,188,28.48306724035348,28.391682098153055,8.962087720822607,223.7661652530664,AP,Sugarcane
88,9,36,23.03434485698015,32.1469624614385,4.617632790711325,184.38079344270125,TN,Rice
17,129,114,30.000227585314992,81.963130622684,4.9177242200053755,127.8255242703474,Punjab,Sugarcane
114,115,105,39.20218876140008,70.8760323465111,8.008972861800085,108.6014708702359,AP,Barley
105,76,154,11.581411801704778,81.24920982408241,6.771328285937168,114.22524136795926,MP,Wheat
14,91,131,15.748800158634438,73.90234609716303,5.800117078007632,146.73483404714415,WB,Rice
62,7,93,29.20671767616917,29.770848707420193,6.052247892960693,115.76679251387147,WB,Sugarcane
12,97,197,36.895793505711936,84.15959919880285,6.818939875126582,82.92678145542939,Gujarat,Cotton
80,45,113,33.92943730131546,73.98599674539096,4.428893846329268,275.45123814285466,AP,Rice
31,91,104,23.96747456650201,59.95643383060067,7.825634163129931,232.47308721195603,Maharashtra,Sugarcane
136,89,25,32.36424025253312,57.26530979125437,6.245683615397969,199.53329796519742,MP,Groundnut
39,140,25,16.242926830994293,60.16590730382124,6.062570968431176,143.96043056344365,AP,Rice
81,137,121,10.411917747228754,47.32918602151788,7.865966224173057,245.21462533209296,TN,Groundnut
76,29,160,27.100499509762443,76.22535376454896,6.845965737959268,65.08518867627456,Gujarat,Groundnut
75,43,151,34.39734012978168,83.63122505526576,7.770765699812452,59.00009570855775,Punjab,Wheat
37,129,18,23.003306181409776,37.70405148377802,8.64318048560205,287.1365980675007,UP,Barley
70,109,28,27.077463113462613,22.663304463769478,8.729186553833356,283.86209486691786,Bihar,Barley
47,9,24,22.665435839213792,34.20491828168552,6.146348058628029,207.17481303108076,TN,Rice
17,140,164,25.421136996161028,73.01370494291837,4.347574594743827,150.37627041656248,AP,Rice
38,8,184,36.5303879135475,80.78807371713125,4.062457746158583,269.1012673939341,WB,Rice
88,64,69,24.3442032790817,44.39958588658738,7.526157339823179,227.13990536274846,Maharashtra,Soybean
61,58,56,10.22426759405709,30.66709109422296,4.407727413809947,235.2610706916649,AP,Rice
108,82,105,33.99545927011452,80.09738373942025,5.950978502455245,202.17733514483666,Punjab,Sugarcane
80,23,190,28.53152024207518,35.0250000284247,7.311318858237425,278.0857411773146,Haryana,Wheat
133,103,108,31.91180010806787,36.931193026100885,8.991924894163317,107.08162884223971,AP,Soybean
76,72,99,37.03261619021931,26.482881161728848,5.115329566836292,94.5981218912517,Maharashtra,Cotton
89,37,96,18.58642708691412,83.72269542813466,4.048545900280621,184.66233930299907,WB,Rice
13,143,14,25.092097638008966,42.87063385405433,4.206261318591196,118.16757561408487,Bihar,Bajra
94,20,74,28.07450648037636,32.02889468970331,5.116526476635741,35.82288040050959,WB,Rice
53,131,19,20.361734934870466,86.7551444959956,8.965031753077984,289.3517394248892,TN,Soybean
131,97,179,35.38201457061463,43.48642942624645,4.385600938282696,272.99682480175295,Bihar,Wheat
38,48,14,30.926985396995747,72.3240093876746,7.7463264947260875,22.917851354969983,WB,Cotton
71,13,153,32.002227514391535,36.127691211742345,4.749653350815739,263.07971897721245,MP,Barley
24,82,23,34.24021805129779,70.87780428899167,5.018818945744982,165.00401606257805,Bihar,Sugarcane
76,83,72,17.7425254393475,36.251355390900386,4.429645201542686,161.41824846997164,Gujarat,Rice
119,90,26,32.369253689949325,64.64179882098621,5.140558033107182,66.8666788486554,Bihar,Cotton
52,19,67,33.21420578650901,50.86041212632877,4.577618014221273,75.07378443469302,Bihar,Cotton
130,10,42,35.27177639953101,75.91024526093122,4.087070138315166,98.65709009699899,UP,Cotton
95,5,19,24.656134915050732,71.11902817185941,7.99322627687309,175.72282579200143,Bihar,Groundnut
71,24,74,25.125688464812455,85.48399369202069,4.952464606304086,155.17704977979545,Maharashtra,Barley
61,134,118,12.945346603035116,46.36356158771261,4.593036174196119,97.3471836221031,WB,Bajra
5,74,48,35.5636287645469,72.80345886678421,5.361002528673961,245.68909609156614,MP,Bajra
31,6,162,26.004645661379953,87.81904722359239,7.768870534665765,118.4525920482639,UP,Sugarcane
98,135,108,27.833041649326553,43.54163193021054,5.12394543113208,75.12697819903897,AP,Barley
137,11,28,13.643219694583678,40.30029706699373,6.709526441668611,135.78434017920975,Bihar,Jowar
130,88,90,28.054675957190046,73.83355506933319,5.085173788651684,217.65147408667642,WB,Rice
75,58,98,11.259650502853178,51.18649815972792,5.935455474943515,110.62388928816794,AP,Bajra
58,45,178,37.69626299921951,47.9056235098591,6.606676228436493,109.20129766999227,TN,Maize
30,119,136,35.90612416007791,58.19287598378046,7.789097593120505,52.42145185112233,Maharashtra,Cotton
92,137,10,15.82952270893674,85.48715173094702,5.408456306224741,48.45810076639543,Gujarat,Groundnut
68,106,42,27.814019981698955,25.86951268461528,6.232392251084612,102.02732255235829,Gujarat,Rice
51,86,30,28.0809736150859,52.598010471554446,7.214555479582458,221.48549287640947,WB,Soybean
88,67,151,34.10297244105918,27.709871752256262,5.376196218402226,170.59595412013152,AP,Rice
126,5,6,32.70761088256914,81.85102417955294,5.100183153781871,250.98374154691493,Maharashtra,Barley
30,29,72,39.79729646730458,29.56908688967757,6.844540662334943,221.12045377050964,Maharashtra,Groundnut
83,59,73,20.525220314037014,26.27923709272099,8.761972202650572,198.5537575765373,Haryana,Maize
126,111,51,13.738973554531807,87.46280776168477,8.550390113911847,59.9701971424813,Gujarat,Rice
131,142,103,27.204151598551906,59.43399890797109,7.001811885160217,276.1917037855976,Bihar,Jowar
12,69,161,32.919750222001454,77.81250516898393,6.109973986188905,28.320309216119494,UP,Cotton
44,41,68,18.57380056916921,52.917974799308965,6.829063666439067,288.11036823967305,Haryana,Jowar
126,116,84,17.086191005739668,50.49492953885304,8.009977733785618,244.97572232918677,Bihar,Bajra
113,11,144,34.07363785839052,83.81268317685061,4.464234105444229,90.64000650843877,Maharashtra,Cotton
19,80,77,32.61166875175668,89.29107988244985,7.905942750492368,295.93948785232857,UP,Wheat
80,44,143,16.1017590321156,63.297231667207285,7.290097577876619,145.53032675393592,WB,Jowar
128,5,12,36.07811811985996,84.27318384913777,5.345214325908524,245.28578715224543,UP,Groundnut
16,112,64,14.041882517774773,80.39030265453903,8.380198399033711,281.00300859018904,UP,Barley
57,72,158,13.277194758153783,58.0806921923618,4.399684590326418,159.34010113020935,Maharashtra,Sugarcane
71,16,164,20.533217093754956,85.87725861600764,8.593418459462216,193.60872186388505,TN,Maize
108,133,171,36.595977788759,34.703931354900405,5.939615348885258,203.32419249352975,Haryana,Sugarcane
22,130,136,30.863205059776305,81.93915462687573,8.051588319643104,183.36801175652155,Maharashtra,Sugarcane
71,5,96,21.841557476537044,41.654948767576016,4.772281610532643,71.98295074497126,Gujarat,Soybean
7,135,122,14.717527703556165,22.136088741409168,6.8376582624997,101.73750616250527,Bihar,Sugarcane
58,121,130,31.404295381679333,75.09612889453402,4.167235315902827,50.02870113363355,MP,Cotton
110,17,123,27.97441658464938,85.10122620767908,5.393659727681299,141.98941221895285,Gujarat,Bajra
12,109,176,39.630487332073926,35.17477406924723,8.14828161818124,71.876229382176,Gujarat,Cotton
15,138,87,32.96678385443634,57.3859911171323,6.271770235996637,69.05652753914703,Haryana,Cotton
118,29,167,13.063718692254142,72.45426873794857,7.297503609060099,52.31418940006694,AP,Soybean
1,92,183,31.846451782318933,43.21365116095401,8.036103385174053,138.50202659423536,UP,Sugarcane
29,105,183,17.723411365493508,30.284284731547118,6.651653677398538,45.925168624796406,MP,Sugarcane
102,30,161,38.85687096926253,47.457226770211875,6.9291271575861835,224.26802644802987,TN,Rice
12,136,89,10.578208524226323,51.95990476183459,7.831713557301697,272.030928773589,TN,Bajra
95,106,168,17.150517709538935,71.95546503707952,4.602223777258388,107.71638923817731,Maharashtra,Wheat
93,104,108,24.969951295354747,33.90787039015324,4.357761628932246,255.0370804779588,Gujarat,Sugarcane
81,29,118,12.372052013615782,77.05785357890284,7.109614664061231,184.9073271547395,UP,Wheat
12,5,192,20.321885030325955,55.152537681323,8.87532173755205,133.6464105338572,WB,Sugarcane
93,98,19,24.917049196357702,83.27233613470275,7.223755757072681,247.42467212941125,Haryana,Wheat
111,72,55,23.407997581201027,59.605015254956776,7.52549054143323,240.58659179617604,WB,Cotton
54,27,54,23.81755675202202,51.279820717639076,7.292755492587533,283.2923342490181,MP,Sugarcane
80,110,115,36.37069155818062,40.075555231775354,7.028480586816896,283.37798436222016,Maharashtra,Soybean
115,99,59,25.15872620695954,27.4369682202301,4.988107162010923,215.22345671658823,TN,Rice
107,66,16,38.23140552477691,46.01923137688465,8.201375258927776,275.51504558865093,WB,Groundnut
52,133,182,14.431950422922363,48.95362781845287,6.8820648041508665,35.3531813062524,AP,Barley
127,72,194,18.40768262518103,59.78008567221073,8.891823690786572,73.13396125786683,TN,Wheat
56,34,137,29.695473255818012,80.18958133321163,4.345409782498447,105.73275292664947,Bihar,Maize
51,133,159,18.493677457068443,52.467049692746535,5.4924197771067185,241.98116387859181,Punjab,Bajra
136,52,83,20.41828208242155,41.999916729920585,4.496807796915283,32.04676970436976,AP,Sugarcane
110,23,94,37.030845940227735,81.12810284722491,8.295795935853588,232.21728214037756,MP,Wheat
0,131,13,26.156775244150992,71.37426266545839,8.089352685497522,207.7434174581229,Maharashtra,Soybean
43,54,108,20.039822678779515,41.49207624061284,7.865287289318813,265.8068443821596,WB,Sugarcane
74,138,108,33.30135333672738,31.686198903273407,7.3930282244404335,33.21702776616935,Bihar,Cotton
97,67,167,12.119942621506096,40.37191836818049,4.532985196870651,194.00513372747747,TN,Rice
8,133,145,26.90987830618638,28.654633137409082,6.029745108654312,47.962960816029835,Punjab,Sugarcane
31,52,48,12.99009166439717,83.23914362828299,7.5225446280388395,35.789446817019055,AP,Groundnut
14,93,178,15.30552406148098,62.82088098038393,5.80420834768703,285.32128153781434,WB,Rice
139,131,101,11.8733636286851,80.44587821388987,7.589207080684308,82.2685858234649,UP,Cotton
135,40,102,37.050490863484015,77.42526104081304,5.426968911448204,72.9547876416657,Punjab,Cotton
71,85,123,11.446133763035096,30.726490691136092,6.717689669202743,264.92250184840896,Punjab,Wheat
11,51,72,25.492493438205614,51.01008856301434,5.772667012866111,107.5051428508167,Punjab,Jowar
64,31,57,16.749322059522967,88.04443756917664,8.607503073539915,257.23122753047494,TN,Cotton
106,56,113,21.50765901091683,36.36560115964362,6.211954935813495,207.6513377614964,MP,Sugarcane
41,79,5,24.809685540394916,23.51672298638224,5.433377676924646,73.08255079126273,Bihar,Sugarcane
114,96,15,23.50180423851326,44.22071033752474,4.28505290926984,165.47874409331726,Maharashtra,Rice
138,66,182,32.442615696153155,55.76620647210383,4.727270806632897,205.04995342701935,Punjab,Wheat
102,70,141,37.356499787683774,23.91142130721775,6.824532890209781,222.3913888425825,AP,Rice
94,84,42,19.008166422540967,49.86716417849293,7.505715144982357,154.94660885513383,Punjab,Wheat
16,144,145,10.736214914681767,37.73888664323309,8.771839571529444,119.42417388734697,Gujarat,Sugarcane
84,134,137,36.81836307219498,34.84825691657244,6.984016073167808,285.68530828684726,Maharashtra,Rice
55,68,29,39.36352197098182,38.47349930794158,7.4038336258807895,136.8820118574539,MP,Wheat
133,33,130,23.000535231185935,27.37791228050129,7.0990465232845485,213.7800666856345,Haryana,Wheat
85,91,14,23.673666320476837,25.365349859741514,8.512395702183806,254.37681440643306,Maharashtra,Soybean
101,100,137,14.324683314588249,61.70918367380487,5.512200282187811,67.27457114871011,Haryana,Bajra
53,35,26,24.265703502879553,86.34815043792422,7.016102974867055,155.2197658043636,AP,Wheat
114,87,46,19.100477079429215,76.3318047935125,8.798918427767513,174.5922439693157,Maharashtra,Soybean
138,37,105,39.831402026084085,78.37290569632694,4.0356415014623765,179.61834632866982,Maharashtra,Bajra
87,104,152,15.545438926199315,71.45571209462338,5.354895427642455,61.72842122532165,Haryana,Barley
48,77,32,21.35760196037374,86.91879634423665,7.793922993335158,27.252971574813934,TN,Maize
114,135,25,28.495059459958114,86.53853358043987,6.349582172985908,206.2191601030561,Bihar,Bajra
62,22,143,20.353706554671955,74.48121781489924,4.841909687168002,193.9953098323193,WB,Rice
103,130,73,24.232706171560817,70.11623810058659,6.85825246267446,216.05459143259242,UP,Sugarcane
82,11,41,39.20450899722629,41.36956615752676,6.575349208136739,82.45092284114341,TN,Cotton
102,128,181,25.242141281523946,26.381647478670363,6.270599476466454,114.56197550923339,MP,Soybean
16,118,121,37.30961315421453,26.500758180612422,5.708725978368108,179.71468523608974,TN,Rice
5,88,201,11.292486062358384,71.53827532074583,4.262684904740013,36.1523600826399,Punjab,Sugarcane
27,88,37,13.594550317055074,21.986170254721223,7.020616378406803,77.81932852686775,TN,Rice
37,87,49,38.33534784259352,77.14864742779372,6.586284607313695,266.62277728139986,Haryana,Maize
118,109,140,13.861933350642843,45.65335144503014,6.926798178621077,63.17412244998683,Gujarat,Cotton
36,106,120,32.096535861731134,33.44563773121123,4.012200911201134,65.97264130750033,Haryana,Cotton
114,97,138,23.380108124564483,48.531195328105156,4.4134185084415645,221.90751667295115,TN,Rice
67,64,147,22.20244987599866,69.22905592217643,4.838485111867559,267.3730222556246,Haryana,Maize
42,106,147,29.77660792828236,39.257742974889425,6.242193498224813,291.86766195842483,WB,Rice
57,28,141,31.828024757764837,32.153286270095755,8.039495577525798,254.16750177059583,AP,Maize
12,113,65,37.95907840857119,71.65189939711512,5.229238240001788,219.45795306785587,Punjab,Bajra
51,144,60,17.706564666255833,81.64769133204133,8.041702184507699,268.1475142058117,Maharashtra,Soybean
57,98,137,30.942411329842496,60.98813602774831,5.176272278238897,160.33537378933175,Bihar,Wheat
31,68,130,20.268574530179734,56.66989068696121,7.745211230361054,101.58571678486915,WB,Sugarcane
104,8,158,31.528292346489323,72.84128154743685,8.371157615669267,221.64809334076807,Gujarat,Wheat
82,98,130,14.263483777611315,71.28525714300423,8.082317627442881,133.89242613900277,Bihar,Sugarcane
98,137,127,23.726276491915883,20.43948817825191,7.6919138801544795,125.35703355029374,MP,Rice
103,20,189,15.508891830289704,39.72911490594458,4.192214465154173,139.22195510713968,Haryana,Soybean
27,31,39,20.093386893180316,85.24090938936226,5.650764902121497,195.02117002190857,Gujarat,Wheat
128,136,14,31.46888222387416,87.21415169258405,4.9825625229169255,272.6429924481704,Punjab,Cotton
47,76,95,17.000495484278964,55.72010098986995,6.372938195640338,286.5658289649131,UP,Groundnut
